,customer_id,final_cluster
28131,42950,Karens
28132,37492,Fake Vegetarians
28133,10851,Balanced Parents
28134,1944,Karens
28135,47166,Petters
28136,32460,Millenials
28137,22472,Fake Vegetarians
28138,712,Settled Techies
28139,39458,Settled Techies
28140,37206,Petters
28141,24972,Karens
28142,6828,Settled Techies
28143,8312,Gamer Parents
28144,6306,Gamer Parents
28145,28032,Balanced Parents
28146,5365,Gamer Parents
28147,21239,Fake Vegetarians
28148,32717,Millenials
28149,20476,Local Folks
28150,16761,Balanced Parents
28151,3285,Fake Vegetarians
28152,19072,Misers
28153,41444,Petters
28154,12868,Local Folks
28155,35850,Fake Vegetarians
28156,24870,Fake Vegetarians
28157,28272,Local Folks
28158,44801,Settled Techies
28159,12492,Karens
28160,20850,Misers
28161,11520,Balanced Parents
28162,1989,Petters
28163,6665,Misers
28164,32555,Fake Vegetarians
28165,42502,Settled Techies
28166,41837,Fake Vegetarians
28167,23015,Petters
28168,15106,Misers
28169,16022,Gamer Parents
28170,43043,Settled Techies
28171,22077,Petters
28172,2640,Settled Techies
28173,24613,Misers
28174,16833,Settled Techies
28175,45307,Gamer Parents
28176,38700,Stingy Pescatarians
28177,47613,Fake Vegetarians
28178,34880,Fake Vegetarians
28179,16291,Petters
28180,3618,Gamer Parents
28181,16338,Misers
28182,3771,Balanced Parents
28183,36734,Karens
28184,45603,Millenials
28185,26509,Karens
28186,17043,Millenials
28187,38018,Karens
28188,28649,Settled Techies
28189,16107,Gamer Parents
28190,12173,Local Folks
28191,23046,Karens
28192,10412,Fake Vegetarians
28193,33924,Millenials
28194,12790,Fake Vegetarians
28195,29538,Karens
28196,12278,Karens
28197,38110,Gamer Parents
28198,9009,Settled Techies
28199,44922,Petters
28200,36668,Settled Techies
28201,15016,Misers
28202,5395,Balanced Parents
28203,38172,Fake Vegetarians
28204,48805,Petters
28205,40894,Fake Vegetarians
28206,35352,Fake Vegetarians
28207,45805,Gamer Parents
28208,48652,Fake Vegetarians
28209,45143,Misers
28210,42602,Misers
28211,2313,Misers
28212,18241,Settled Techies
28213,3389,Local Folks
28214,5706,Misers
28215,47612,Local Folks
28216,27121,Local Folks
28217,15014,Balanced Parents
28218,40633,Settled Techies
28219,30599,Fake Vegetarians
28220,11001,Karens
28221,7799,Fake Vegetarians
28222,16731,Fake Vegetarians
28223,33755,Petters
28224,27456,Petters
28225,44195,Gamer Parents
28226,43210,Karens
28227,38549,Misers
28228,42647,Misers
28229,18679,Balanced Parents
28230,32776,Misers
28231,29855,Misers
28232,42540,Balanced Parents
28233,39459,Fake Vegetarians
28234,39097,Settled Techies
28235,1167,Gamer Parents
28236,40412,Millenials
28237,35857,Misers
28238,11159,Karens
28239,36115,Fake Vegetarians
28240,39070,Misers
28241,8418,Fake Vegetarians
28242,4464,Balanced Parents
28243,42244,Millenials
28244,6812,Karens
28245,19024,Settled Techies
28246,38452,Fake Vegetarians
28247,31343,Local Folks
28248,7161,Karens
28249,45843,Karens
28250,12228,Fake Vegetarians
28251,19491,Gamer Parents
28252,5580,Petters
28253,13239,Settled Techies
28254,46679,Fake Vegetarians
28255,27195,Fake Vegetarians
28256,38467,Gamer Parents
28257,29167,Misers
28258,32765,Gamer Parents
28259,25614,Petters
28260,20213,Fake Vegetarians
28261,44982,Misers
28262,24897,Settled Techies
28263,28403,Gamer Parents
28264,4133,Stingy Pescatarians
28265,9405,Misers
28266,13235,Fake Vegetarians
28267,36976,Millenials
28268,35638,Local Folks
28269,1218,Petters
28270,49022,Gamer Parents
28271,9290,Gamer Parents
28272,15492,Karens
28273,36369,Gamer Parents
28274,5582,Petters
28275,18260,Millenials
28276,31693,Settled Techies
28277,47059,Karens
28278,23983,Gamer Parents
28279,1067,Karens
28280,25854,Fake Vegetarians
28281,23252,Balanced Parents
28282,16068,Balanced Parents
28283,4592,Misers
28284,34210,Misers
28285,46050,Gamer Parents
28286,22625,Local Folks
28287,40009,Balanced Parents
28288,44277,Balanced Parents
28289,39948,Gamer Parents
28290,42616,Fake Vegetarians
28291,29636,Misers
28292,41435,Petters
28293,31073,Millenials
28294,48350,Fake Vegetarians
28295,20411,Karens
28296,13469,Misers
28297,8960,Gamer Parents
28298,7227,Local Folks
28299,49693,Karens
28300,7290,Misers
28301,42795,Karens
28302,24886,Balanced Parents
28303,28854,Karens
28304,37632,Petters
28305,9613,Settled Techies
28306,13046,Fake Vegetarians
28307,36747,Gamer Parents
28308,33084,Petters
28309,37091,Fake Vegetarians
28310,36416,Local Folks
28311,13029,Fake Vegetarians
28312,20130,Fake Vegetarians
28313,6319,Local Folks
28314,43680,Settled Techies
28315,45801,Fake Vegetarians
28316,16834,Misers
28317,35718,Balanced Parents
28318,39137,Petters
28319,30928,Misers
28320,46308,Settled Techies
28321,41334,Settled Techies
28322,12183,Petters
28323,33109,Misers
28324,43825,Karens
28325,36409,Fake Vegetarians
28326,3567,Misers
28327,47868,Settled Techies
28328,47266,Balanced Parents
28329,26079,Misers
28330,18950,Millenials
28331,14537,Local Folks
28332,9435,Millenials
28333,23919,Local Folks
28334,2215,Settled Techies
28335,30003,Petters
28336,33092,Karens
28337,1998,Fake Vegetarians
28338,6793,Fake Vegetarians
28339,30741,Karens
28340,34337,Fake Vegetarians
28341,25106,Settled Techies
28342,14836,Fake Vegetarians
28343,9103,Petters
28344,27633,Gamer Parents
28345,12932,Misers
28346,39748,Stingy Pescatarians
28347,6243,Gamer Parents
28348,6926,Fake Vegetarians
28349,17041,Misers
28350,43089,Youngsters
28351,8166,Settled Techies
28352,48424,Karens
28353,1404,Gamer Parents
28354,408,Petters
28355,9184,Gamer Parents
28356,24536,Millenials
28357,41344,Balanced Parents
28358,44928,Millenials
28359,8296,Millenials
28360,13082,Settled Techies
28361,36310,Settled Techies
28362,37676,Karens
28363,24533,Karens
28364,17519,Misers
28365,49048,Gamer Parents
28366,35085,Petters
28367,400,Gamer Parents
28368,6982,Gamer Parents
28369,1043,Karens
28370,8747,Local Folks
28371,14604,Petters
28372,49009,Karens
28373,3837,Fake Vegetarians
28374,27748,Settled Techies
28375,138,Petters
28376,46693,Gamer Parents
28377,46691,Misers
28378,45703,Millenials
28379,49136,Petters
28380,31906,Fake Vegetarians
28381,2806,Fake Vegetarians
28382,19260,Settled Techies
28383,19187,Settled Techies
28384,29126,Karens
28385,45056,Fake Vegetarians
28386,28858,Settled Techies
28387,13617,Misers
28388,15233,Karens
28389,38798,Settled Techies
28390,18150,Fake Vegetarians
28391,25552,Gamer Parents
28392,17725,Fake Vegetarians
28393,39192,Settled Techies
28394,28597,Millenials
28395,34557,Fake Vegetarians
28396,45774,Gamer Parents
28397,7150,Karens
28398,1633,Karens
28399,40033,Karens
28400,44635,Local Folks
28401,28648,Balanced Parents
28402,27389,Millenials
28403,45812,Settled Techies
28404,44981,Misers
28405,16224,Fake Vegetarians
28406,36173,Millenials
28407,17420,Fake Vegetarians
28408,28863,Local Folks
28409,15238,Misers
28410,32559,Balanced Parents
28411,16989,Stingy Pescatarians
28412,18905,Gamer Parents
28413,3723,Misers
28414,1610,Local Folks
28415,14585,Fake Vegetarians
28416,20833,Gamer Parents
28417,25148,Settled Techies
28418,9530,Gamer Parents
28419,42254,Petters
28420,7582,Gamer Parents
28421,24759,Local Folks
28422,9084,Petters
28423,46678,Karens
28424,28895,Youngsters
28425,2817,Youngsters
28426,22048,Misers
28427,495,Millenials
28428,41360,Gamer Parents
28429,43429,Misers
28430,4793,Settled Techies
28431,38937,Local Folks
28432,30527,Balanced Parents
28433,49293,Millenials
28434,19116,Karens
28435,29775,Settled Techies
28436,33650,Misers
28437,47750,Settled Techies
28438,31145,Fake Vegetarians
28439,23702,Petters
28440,14908,Millenials
28441,20413,Petters
28442,4802,Fake Vegetarians
28443,42543,Petters
28444,19476,Petters
28445,7017,Millenials
28446,21711,Millenials
28447,28189,Gamer Parents
28448,38916,Fake Vegetarians
28449,28319,Fake Vegetarians
28450,38623,Gamer Parents
28451,38665,Fake Vegetarians
28452,10653,Petters
28453,49863,Karens
28454,22980,Gamer Parents
28455,43623,Petters
28456,30538,Local Folks
28457,47738,Gamer Parents
28458,46436,Millenials
28459,31952,Misers
28460,4447,Misers
28461,36722,Fake Vegetarians
28462,14054,Millenials
28463,6506,Misers
28464,19421,Petters
28465,30063,Fake Vegetarians
28466,4530,Settled Techies
28467,26528,Fake Vegetarians
28468,18687,Petters
28469,13623,Fake Vegetarians
28470,10092,Petters
28471,502,Gamer Parents
28472,4472,Gamer Parents
28473,20863,Gamer Parents
28474,1165,Local Folks
28475,5512,Petters
28476,40625,Gamer Parents
28477,49695,Balanced Parents
28478,14692,Misers
28479,13936,Karens
28480,27744,Settled Techies
28481,22511,Petters
28482,41500,Millenials
28483,48804,Misers
28484,13495,Petters
28485,6437,Gamer Parents
28486,46400,Fake Vegetarians
28487,14957,Settled Techies
28488,2702,Misers
28489,27299,Petters
28490,1880,Petters
28491,41364,Fake Vegetarians
28492,4522,Youngsters
28493,2324,Gamer Parents
28494,8262,Fake Vegetarians
28495,28421,Karens
28496,46997,Karens
28497,47793,Fake Vegetarians
28498,18630,Karens
28499,17142,Settled Techies
28500,41520,Gamer Parents
28501,14982,Petters
28502,34941,Settled Techies
28503,18607,Local Folks
28504,49714,Settled Techies
28505,45420,Karens
28506,46279,Gamer Parents
28507,32942,Misers
28508,7857,Fake Vegetarians
28509,10184,Fake Vegetarians
28510,13177,Misers
28511,30843,Misers
28512,3188,Settled Techies
28513,22788,Gamer Parents
28514,4731,Local Folks
28515,27082,Fake Vegetarians
28516,19114,Settled Techies
28517,44976,Settled Techies
28518,46478,Misers
28519,36983,Millenials
28520,46910,Fake Vegetarians
28521,33378,Gamer Parents
28522,41376,Misers
28523,9483,Gamer Parents
28524,26221,Karens
28525,31373,Local Folks
28526,25584,Fake Vegetarians
28527,9026,Gamer Parents
28528,44440,Misers
28529,22592,Misers
28530,44567,Misers
28531,42136,Fake Vegetarians
28532,38654,Local Folks
28533,48771,Fake Vegetarians
28534,6748,Petters
28535,41801,Local Folks
28536,16776,Petters
28537,29783,Balanced Parents
28538,47717,Misers
28539,44194,Fake Vegetarians
28540,46698,Karens
28541,40506,Local Folks
28542,23490,Gamer Parents
28543,48690,Misers
28544,43102,Balanced Parents
28545,18217,Misers
28546,4900,Fake Vegetarians
28547,28186,Fake Vegetarians
28548,22731,Millenials
28549,28987,Settled Techies
28550,28428,Misers
28551,14959,Fake Vegetarians
28552,37467,Fake Vegetarians
28553,12622,Karens
28554,3952,Local Folks
28555,21936,Stingy Pescatarians
28556,42663,Karens
28557,5096,Fake Vegetarians
28558,10948,Local Folks
28559,27596,Gamer Parents
28560,26565,Gamer Parents
28561,48525,Petters
28562,44931,Fake Vegetarians
28563,2775,Karens
28564,31701,Petters
28565,15828,Gamer Parents
28566,23679,Misers
28567,6090,Misers
28568,18313,Petters
28569,12523,Settled Techies
28570,49928,Settled Techies
28571,37807,Misers
28572,38375,Fake Vegetarians
28573,32971,Stingy Pescatarians
28574,29667,Gamer Parents
28575,19233,Karens
28576,46008,Local Folks
28577,30226,Gamer Parents
28578,12883,Fake Vegetarians
28579,33967,Settled Techies
28580,30784,Balanced Parents
28581,21635,Gamer Parents
28582,28005,Fake Vegetarians
28583,5261,Misers
28584,15454,Fake Vegetarians
28585,22602,Gamer Parents
28586,30046,Fake Vegetarians
28587,30775,Karens
28588,28717,Misers
28589,4265,Local Folks
28590,194,Fake Vegetarians
28591,14057,Karens
28592,44996,Gamer Parents
28593,8625,Karens
28594,11461,Gamer Parents
28595,34454,Settled Techies
28596,20534,Petters
28597,43416,Misers
28598,14680,Fake Vegetarians
28599,46059,Gamer Parents
28600,31937,Fake Vegetarians
28601,29174,Fake Vegetarians
28602,46721,Settled Techies
28603,39102,Misers
28604,6312,Settled Techies
28605,48335,Settled Techies
28606,40970,Karens
28607,30200,Local Folks
28608,26684,Karens
28609,22192,Gamer Parents
28610,33049,Karens
28611,19184,Petters
28612,31370,Karens
28613,42480,Local Folks
28614,31928,Petters
28615,4017,Karens
28616,19155,Misers
28617,862,Millenials
28618,5227,Misers
28619,43018,Millenials
28620,18668,Petters
28621,2252,Fake Vegetarians
28622,19983,Karens
28623,19301,Misers
28624,29087,Balanced Parents
28625,10793,Settled Techies
28626,26386,Misers
28627,38240,Misers
28628,5711,Fake Vegetarians
28629,1680,Settled Techies
28630,20193,Karens
28631,38259,Local Folks
28632,26585,Gamer Parents
28633,40091,Balanced Parents
28634,10141,Misers
28635,4423,Gamer Parents
28636,27101,Fake Vegetarians
28637,23402,Millenials
28638,28805,Local Folks
28639,403,Misers
28640,22154,Karens
28641,49774,Millenials
28642,15735,Misers
28643,28773,Gamer Parents
28644,45165,Misers
28645,22124,Settled Techies
28646,1469,Balanced Parents
28647,19645,Fake Vegetarians
28648,12097,Fake Vegetarians
28649,20200,Fake Vegetarians
28650,47979,Misers
28651,31953,Fake Vegetarians
28652,32722,Fake Vegetarians
28653,541,Fake Vegetarians
28654,9597,Fake Vegetarians
28655,17617,Misers
28656,1795,Misers
28657,18846,Fake Vegetarians
28658,2678,Karens
28659,31944,Gamer Parents
28660,31473,Fake Vegetarians
28661,45024,Misers
28662,20555,Fake Vegetarians
28663,11483,Millenials
28664,3662,Misers
28665,18042,Misers
28666,46198,Karens
28667,1674,Misers
28668,43,Fake Vegetarians
28669,21458,Local Folks
28670,13549,Karens
28671,38115,Petters
28672,42644,Petters
28673,32848,Local Folks
28674,16694,Local Folks
28675,21061,Gamer Parents
28676,5830,Settled Techies
28677,18126,Karens
28678,31880,Misers
28679,22563,Gamer Parents
28680,30753,Balanced Parents
28681,37181,Karens
28682,49704,Stingy Pescatarians
28683,44186,Gamer Parents
28684,17154,Petters
28685,2826,Balanced Parents
28686,39439,Youngsters
28687,14145,Karens
28688,46234,Gamer Parents
28689,5236,Fake Vegetarians
28690,33956,Balanced Parents
28691,9059,Fake Vegetarians
28692,6079,Misers
28693,12287,Fake Vegetarians
28694,37629,Fake Vegetarians
28695,9020,Misers
28696,33287,Misers
28697,14660,Karens
28698,7697,Youngsters
28699,1458,Millenials
28700,13525,Millenials
28701,24806,Settled Techies
28702,45534,Local Folks
28703,47078,Karens
28704,21227,Petters
28705,1146,Local Folks
28706,25237,Fake Vegetarians
28707,40206,Fake Vegetarians
28708,7960,Fake Vegetarians
28709,21105,Balanced Parents
28710,37243,Settled Techies
28711,7029,Balanced Parents
28712,32986,Karens
28713,16894,Petters
28714,17387,Misers
28715,15467,Settled Techies
28716,8498,Karens
28717,6445,Misers
28718,25289,Petters
28719,28996,Misers
28720,26680,Millenials
28721,2521,Local Folks
28722,14077,Balanced Parents
28723,5527,Millenials
28724,23307,Balanced Parents
28725,20330,Petters
28726,14789,Petters
28727,39752,Misers
28728,47133,Misers
28729,4782,Misers
28730,33339,Fake Vegetarians
28731,1522,Petters
28732,21988,Petters
28733,37296,Settled Techies
28734,21517,Settled Techies
28735,35373,Petters
28736,29361,Misers
28737,44328,Fake Vegetarians
28738,39150,Fake Vegetarians
28739,36780,Misers
28740,38470,Misers
28741,47155,Gamer Parents
28742,29896,Local Folks
28743,21839,Petters
28744,22253,Karens
28745,24918,Local Folks
28746,42641,Fake Vegetarians
28747,1000,Fake Vegetarians
28748,45512,Fake Vegetarians
28749,47684,Gamer Parents
28750,30491,Settled Techies
28751,1856,Misers
28752,15413,Fake Vegetarians
28753,20539,Fake Vegetarians
28754,30680,Fake Vegetarians
28755,11507,Fake Vegetarians
28756,25108,Settled Techies
28757,43078,Settled Techies
28758,9917,Balanced Parents
28759,3331,Balanced Parents
28760,39921,Petters
28761,34985,Petters
28762,44622,Misers
28763,5626,Fake Vegetarians
28764,39041,Fake Vegetarians
28765,16430,Fake Vegetarians
28766,11819,Fake Vegetarians
28767,33747,Stingy Pescatarians
28768,12804,Balanced Parents
28769,32360,Misers
28770,16857,Gamer Parents
28771,24381,Local Folks
28772,37246,Fake Vegetarians
28773,11047,Local Folks
28774,43245,Settled Techies
28775,20381,Misers
28776,41558,Gamer Parents
28777,19102,Petters
28778,36774,Petters
28779,4842,Gamer Parents
28780,35543,Petters
28781,47414,Millenials
28782,25600,Gamer Parents
28783,39985,Millenials
28784,34703,Fake Vegetarians
28785,28033,Misers
28786,32012,Petters
28787,30257,Misers
28788,8184,Fake Vegetarians
28789,47971,Local Folks
28790,23888,Settled Techies
28791,26812,Karens
28792,10211,Fake Vegetarians
28793,3580,Karens
28794,6260,Petters
28795,4937,Settled Techies
28796,17221,Gamer Parents
28797,17071,Karens
28798,4148,Settled Techies
28799,49231,Millenials
28800,32482,Fake Vegetarians
28801,1511,Fake Vegetarians
28802,3935,Misers
28803,9618,Karens
28804,38940,Misers
28805,22591,Petters
28806,26825,Misers
28807,34238,Misers
28808,49957,Millenials
28809,35047,Millenials
28810,23188,Settled Techies
28811,8149,Petters
28812,42915,Fake Vegetarians
28813,5146,Fake Vegetarians
28814,43958,Karens
28815,44882,Settled Techies
28816,47014,Millenials
28817,4753,Local Folks
28818,46452,Fake Vegetarians
28819,17499,Fake Vegetarians
28820,12841,Karens
28821,25430,Fake Vegetarians
28822,26414,Gamer Parents
28823,35702,Local Folks
28824,46067,Fake Vegetarians
28825,48761,Misers
28826,8835,Fake Vegetarians
28827,19200,Youngsters
28828,38709,Gamer Parents
28829,12731,Misers
28830,45934,Misers
28831,48288,Balanced Parents
28832,13208,Balanced Parents
28833,31816,Petters
28834,29567,Gamer Parents
28835,25161,Misers
28836,47150,Fake Vegetarians
28837,46769,Misers
28838,4569,Fake Vegetarians
28839,20678,Petters
28840,41701,Karens
28841,24041,Fake Vegetarians
28842,44674,Karens
28843,33035,Misers
28844,29689,Gamer Parents
28845,1993,Petters
28846,35394,Karens
28847,13968,Settled Techies
28848,23895,Settled Techies
28849,34734,Gamer Parents
28850,48519,Balanced Parents
28851,13090,Fake Vegetarians
28852,42942,Local Folks
28853,41486,Misers
28854,30445,Karens
28855,9173,Karens
28856,20627,Local Folks
28857,49763,Fake Vegetarians
28858,4749,Misers
28859,21474,Petters
28860,39397,Settled Techies
28861,47475,Fake Vegetarians
28862,6072,Local Folks
28863,23132,Local Folks
28864,7510,Gamer Parents
28865,35210,Misers
28866,46964,Misers
28867,33617,Millenials
28868,32425,Fake Vegetarians
28869,26938,Fake Vegetarians
28870,30703,Misers
28871,43304,Gamer Parents
28872,668,Petters
28873,7390,Millenials
28874,41807,Gamer Parents
28875,38782,Misers
28876,36440,Balanced Parents
28877,23746,Fake Vegetarians
28878,43380,Karens
28879,16172,Misers
28880,16517,Balanced Parents
28881,42273,Gamer Parents
28882,1995,Karens
28883,17592,Karens
28884,19320,Fake Vegetarians
28885,41150,Stingy Pescatarians
